id,servicetypeid,employeeid,sensordevid,servicedat,servicecost,durationminutes,servicequality
107745,1003,1461,1215,"2024-04-11",93,76,4
107746,1009,1247,1215,"2024-05-04",209,54,4
107747,1023,1430,1215,"2024-06-25",168,69,5
107748,1014,1253,1215,"2024-07-27",115,87,4
107749,1014,1450,1215,"2024-08-12",147,76,5
107750,1016,1104,1215,"2024-08-28",125,93,4
107751,1001,1277,1215,"2024-09-14",207,121,5
107752,1021,1108,1215,"2024-10-03",124,106,4
107753,1013,1417,1215,"2024-10-06",148,61,4
107754,1013,1038,1215,"2024-11-23",242,115,5
107755,1014,1226,1215,"2024-11-29",140,81,5
107756,1001,1351,1215,"2024-12-10",163,145,5
107757,1004,1273,1215,"2024-12-16",162,93,3
107758,1020,1053,1216,"2023-01-10",290,145,5
107759,1011,1403,1216,"2023-04-09",112,80,4
107760,1007,1356,1216,"2023-04-23",224,107,4
107761,1023,1415,1216,"2023-05-24",185,78,2
107762,1007,1306,1216,"2023-07-26",243,54,5
107763,1012,1220,1216,"2023-09-17",173,167,3
107764,1018,1123,1216,"2023-10-26",126,105,4
107765,1009,1215,1216,"2023-10-28",137,87,2
107766,1002,1230,1216,"2023-12-09",141,54,5
107767,1013,1056,1216,"2024-03-18",111,137,5
107768,1011,1331,1216,"2024-03-28",93,79,2
107769,1008,1056,1216,"2024-05-05",291,83,5
107770,1006,1386,1216,"2024-05-07",115,120,5
107771,1011,1022,1216,"2024-05-30",145,74,5
107772,1002,1133,1216,"2024-06-06",144,97,4
107773,1014,1021,1216,"2024-06-08",148,76,4
107774,1024,1426,1216,"2024-06-12",109,73,5
107775,1010,1013,1216,"2024-07-04",215,100,5
107776,1014,1067,1216,"2024-08-01",104,83,5
107777,1003,1446,1216,"2024-08-20",92,60,4
107778,1012,1050,1216,"2024-10-16",212,81,4
107779,1006,1291,1216,"2024-10-20",197,117,4
107780,1020,1385,1216,"2024-11-26",153,62,3
107781,1009,1111,1216,"2024-11-29",187,60,4
107782,1002,1273,1216,"2024-12-30",167,71,5
107783,1017,1317,1217,"2023-01-07",241,56,4
107784,1020,1160,1217,"2023-01-11",238,109,5
107785,1001,1101,1217,"2023-01-23",231,72,3
107786,1024,1134,1217,"2023-02-26",165,86,3
107787,1015,1235,1217,"2023-03-07",128,64,5
107788,1001,1010,1217,"2023-03-28",185,139,3
107789,1012,1321,1217,"2023-04-03",189,87,4
107790,1022,1306,1217,"2023-06-20",139,73,5
107791,1024,1479,1217,"2023-06-26",108,129,5
107792,1002,1154,1217,"2023-07-12",118,47,5
107793,1015,1048,1217,"2023-07-17",289,138,4
107794,1019,1131,1217,"2023-09-11",194,67,4
107795,1014,1446,1217,"2023-09-19",184,80,4
107796,1022,1472,1217,"2023-09-29",145,148,3
107797,1016,1070,1217,"2023-10-15",126,126,4
107798,1018,1443,1217,"2023-10-17",235,140,4
107799,1006,1154,1217,"2023-10-28",146,111,5
107800,1020,1220,1217,"2023-11-15",281,135,3
107801,1007,1111,1217,"2023-11-18",211,83,5
107802,1005,1031,1217,"2023-12-02",158,101,4
107803,1004,1387,1217,"2023-12-06",199,100,5
107804,1024,1234,1217,"2023-12-26",240,68,3
107805,1015,1055,1217,"2024-02-05",296,81,4
107806,1010,1319,1217,"2024-02-09",157,84,5
107807,1004,1364,1217,"2024-03-01",159,111,5
107808,1007,1139,1217,"2024-03-17",122,113,4
107809,1013,1024,1217,"2024-05-14",228,138,3
107810,1012,1062,1217,"2024-07-29",283,148,3
107811,1004,1087,1217,"2024-08-21",125,103,4
107812,1003,1458,1217,"2024-08-26",121,85,4
107813,1001,1373,1217,"2024-09-04",161,52,4
107814,1004,1254,1217,"2024-09-28",173,59,5
107815,1021,1266,1217,"2024-11-21",87,116,2
107816,1006,1316,1217,"2024-11-27",179,59,1
107817,1011,1022,1217,"2024-12-17",176,67,4
107818,1004,1427,1218,"2023-01-16",103,91,4
107819,1014,1308,1218,"2023-01-18",145,89,4
107820,1017,1215,1218,"2023-01-20",137,66,5
107821,1011,1022,1218,"2023-01-23",137,60,4
107822,1002,1091,1218,"2023-02-08",154,60,3
107823,1010,1216,1218,"2023-02-10",173,102,5
107824,1023,1164,1218,"2023-06-12",97,56,5
107825,1011,1022,1218,"2023-06-24",105,84,5
107826,1020,1014,1218,"2023-06-30",277,145,3
107827,1013,1324,1218,"2023-09-21",186,142,3
107828,1013,1050,1218,"2023-09-24",185,164,4
107829,1005,1373,1218,"2023-10-03",202,56,3
107830,1004,1393,1218,"2023-11-11",130,49,1
107831,1011,1365,1218,"2023-11-12",127,77,5
107832,1017,1351,1218,"2023-11-13",214,76,3
107833,1019,1034,1218,"2023-11-15",130,67,5
107834,1018,1418,1218,"2023-11-16",154,113,4
107835,1008,1413,1218,"2024-01-09",239,65,3
107836,1019,1126,1218,"2024-01-24",153,77,4
107837,1022,1139,1218,"2024-02-17",156,50,4
107838,1006,1093,1218,"2024-03-07",184,96,4
107839,1019,1189,1218,"2024-03-18",152,82,5
107840,1018,1278,1218,"2024-04-08",222,60,5
107841,1006,1266,1218,"2024-04-10",119,79,3
107842,1016,1152,1218,"2024-05-06",193,145,5
107843,1019,1240,1218,"2024-05-13",172,64,4
107844,1016,1311,1218,"2024-05-14",153,105,5
107845,1013,1411,1218,"2024-06-13",109,81,3
107846,1023,1133,1218,"2024-06-30",146,83,3
107847,1017,1259,1218,"2024-07-07",156,61,3
107848,1009,1373,1218,"2024-08-04",249,101,1
107849,1018,1412,1218,"2024-08-12",235,85,4
107850,1005,1119,1218,"2024-08-20",179,119,5
107851,1015,1237,1218,"2024-08-23",177,92,4
107852,1013,1480,1218,"2024-08-25",212,175,4
107853,1018,1071,1218,"2024-09-02",204,106,5
107854,1014,1355,1218,"2024-09-11",140,84,4
107855,1020,1112,1218,"2024-09-13",281,133,4
107856,1020,1369,1218,"2024-10-29",142,142,5
107857,1001,1215,1218,"2024-11-02",195,101,3
107858,1008,1287,1218,"2024-11-29",117,161,1
107859,1023,1316,1218,"2024-11-30",142,96,3
107860,1009,1381,1218,"2024-12-20",131,61,5
107861,1019,1286,1218,"2024-12-26",169,74,4
107862,1016,1119,1218,"2024-12-30",214,103,4
107863,1001,1148,1219,"2023-01-15",125,111,4
107864,1020,1201,1219,"2023-02-03",280,127,5
107865,1017,1095,1219,"2023-02-24",211,57,4
107866,1003,1171,1219,"2023-04-07",125,85,4
107867,1006,1133,1219,"2023-04-20",157,77,4
107868,1014,1177,1219,"2023-05-25",189,75,4
107869,1008,1479,1219,"2023-05-31",292,175,3
107870,1021,1254,1219,"2023-06-06",83,103,3
107871,1014,1434,1219,"2023-06-25",198,64,4
107872,1009,1110,1219,"2023-06-26",134,106,5
107873,1022,1215,1219,"2023-06-30",205,50,5
107874,1018,1245,1219,"2023-07-08",243,131,5
107875,1016,1472,1219,"2023-08-12",176,100,3
107876,1010,1275,1219,"2023-08-21",137,84,5
107877,1013,1048,1219,"2023-09-16",191,157,3
107878,1011,1205,1219,"2023-09-25",109,79,5
107879,1002,1336,1219,"2023-09-27",115,110,3
107880,1008,1202,1219,"2023-10-28",279,93,5
107881,1014,1206,1219,"2023-10-29",99,74,5
107882,1009,1472,1219,"2023-11-05",241,75,5
107883,1012,1399,1219,"2023-11-07",107,70,5
107884,1014,1309,1219,"2024-02-09",129,60,3
107885,1016,1412,1219,"2024-02-22",159,91,4
107886,1009,1351,1219,"2024-03-01",204,126,5
107887,1011,1309,1219,"2024-03-02",156,67,5
107888,1004,1288,1219,"2024-03-21",122,78,4
107889,1021,1326,1219,"2024-04-16",177,60,4
107890,1005,1277,1219,"2024-05-04",189,134,3
107891,1004,1387,1219,"2024-05-11",162,65,5
107892,1001,1396,1219,"2024-05-30",207,73,5
107893,1017,1277,1219,"2024-06-02",165,108,5
107894,1014,1189,1219,"2024-06-27",91,67,3
107895,1003,1331,1219,"2024-06-28",186,78,5
107896,1022,1215,1219,"2024-07-20",204,80,5
107897,1001,1155,1219,"2024-07-21",166,137,5
107898,1016,1259,1219,"2024-07-27",185,83,5
107899,1007,1472,1219,"2024-08-10",171,128,4
107900,1015,1477,1219,"2024-08-14",286,143,4
107901,1006,1046,1219,"2024-09-19",114,75,5
107902,1011,1079,1219,"2024-09-22",200,87,4
107903,1012,1307,1219,"2024-10-04",296,148,5
107904,1017,1472,1219,"2024-10-05",188,78,5
107905,1009,1267,1219,"2024-11-04",201,89,4
107906,1012,1050,1219,"2024-11-06",139,138,3
107907,1023,1387,1219,"2024-11-25",177,45,5
107908,1017,1277,1219,"2024-12-06",131,119,3
107909,1010,1159,1219,"2024-12-26",164,112,5
107910,1009,1124,1219,"2024-12-30",148,94,5
107911,1022,1349,1220,"2023-01-24",150,100,4
107912,1020,1208,1220,"2023-02-20",291,146,5
107913,1010,1278,1220,"2023-03-03",164,144,4
107914,1014,1402,1220,"2023-04-05",162,80,4
107915,1020,1234,1220,"2023-05-01",266,173,2
107916,1016,1317,1220,"2023-06-06",146,100,3
107917,1009,1267,1220,"2023-06-08",211,108,5
107918,1011,1293,1220,"2023-07-01",178,65,5
107919,1013,1383,1220,"2023-08-09",228,67,1
107920,1002,1093,1220,"2023-09-24",117,53,5
107921,1021,1250,1220,"2023-10-23",114,61,2
107922,1001,1115,1220,"2023-11-16",136,94,3
107923,1001,1155,1220,"2023-11-18",166,58,5
107924,1009,1111,1220,"2024-01-03",120,107,3
107925,1018,1351,1220,"2024-01-05",229,135,4
107926,1006,1370,1220,"2024-01-07",195,83,4
107927,1007,1472,1220,"2024-01-14",195,70,4
107928,1020,1227,1220,"2024-02-11",162,91,4
107929,1001,1111,1220,"2024-02-24",128,62,5
107930,1006,1421,1220,"2024-05-04",121,53,5
107931,1015,1385,1220,"2024-06-26",220,65,5
107932,1015,1369,1220,"2024-07-12",236,144,3
107933,1004,1154,1220,"2024-07-28",103,50,5
107934,1011,1126,1220,"2024-09-03",132,69,4
107935,1009,1444,1220,"2024-10-01",250,115,4
107936,1009,1396,1220,"2024-10-23",180,103,5
107937,1008,1211,1220,"2024-10-29",284,99,3
107938,1022,1111,1220,"2024-11-08",127,134,4
107939,1023,1301,1220,"2024-11-14",190,102,3
107940,1012,1038,1220,"2024-12-24",196,165,3
107941,1017,1349,1221,"2023-02-09",163,57,4
107942,1016,1116,1221,"2023-02-27",150,62,4
107943,1019,1065,1221,"2023-03-03",182,78,4
107944,1007,1394,1221,"2023-04-10",130,63,4
107945,1002,1335,1221,"2023-04-21",159,89,2
107946,1009,1102,1221,"2023-05-12",231,121,1
107947,1016,1275,1221,"2023-06-25",128,80,4
107948,1006,1316,1221,"2023-07-16",167,79,3
107949,1006,1073,1221,"2023-07-17",182,70,5
107950,1015,1227,1221,"2023-08-04",206,60,2
107951,1003,1077,1221,"2023-08-13",103,83,3
107952,1006,1154,1221,"2023-09-15",114,118,4
107953,1011,1458,1221,"2023-12-19",166,83,2
107954,1020,1400,1221,"2024-03-28",268,66,4
107955,1023,1231,1221,"2024-04-16",88,107,5
107956,1018,1408,1221,"2024-05-10",152,52,2
107957,1014,1174,1221,"2024-05-19",159,80,5
107958,1021,1393,1221,"2024-08-05",83,54,4
107959,1006,1075,1221,"2024-08-10",123,72,2
107960,1005,1218,1221,"2024-11-13",194,76,5
107961,1008,1211,1221,"2024-11-19",267,94,3
107962,1007,1139,1221,"2024-11-20",135,50,3
107963,1011,1034,1221,"2024-11-23",137,66,4
107964,1002,1154,1221,"2024-12-17",181,89,1
107965,1014,1365,1222,"2023-01-11",186,85,5
107966,1005,1374,1222,"2023-01-26",172,97,4
107967,1024,1234,1222,"2023-02-18",231,142,3
107968,1009,1317,1222,"2023-03-18",222,113,4
107969,1021,1290,1222,"2023-05-10",99,54,2
107970,1005,1267,1222,"2023-06-11",130,83,4
107971,1019,1066,1222,"2023-07-18",165,60,4
107972,1002,1482,1222,"2023-08-02",186,86,4
107973,1006,1482,1222,"2023-08-14",85,69,4
107974,1010,1149,1222,"2023-08-20",141,69,5
107975,1012,1322,1222,"2023-09-04",232,105,4
107976,1022,1278,1222,"2023-09-05",237,120,4
107977,1004,1008,1222,"2023-10-01",172,120,4
107978,1021,1016,1222,"2023-11-20",120,52,3
107979,1008,1234,1222,"2023-11-23",281,168,3
107980,1015,1048,1222,"2024-01-25",100,64,2
107981,1016,1111,1222,"2024-02-28",154,137,5
107982,1012,1100,1222,"2024-03-01",102,171,3
107983,1003,1179,1222,"2024-03-10",111,70,4
107984,1015,1360,1222,"2024-03-12",137,101,3
107985,1021,1164,1222,"2024-04-09",114,57,2
107986,1018,1071,1222,"2024-05-23",168,134,5
107987,1016,1159,1222,"2024-06-09",147,113,3
107988,1004,1087,1222,"2024-06-12",193,84,4
107989,1006,1016,1222,"2024-06-14",156,96,3
107990,1022,1115,1222,"2024-06-21",225,59,5
107991,1006,1393,1222,"2024-07-27",171,117,4
107992,1022,1373,1222,"2024-08-20",135,50,4
107993,1013,1160,1222,"2024-09-07",278,62,5
107994,1016,1277,1222,"2024-09-20",206,97,5
107995,1006,1256,1222,"2024-10-27",103,73,4
107996,1013,1211,1222,"2024-12-18",125,97,5
107997,1012,1200,1222,"2024-12-19",144,162,5
107998,1004,1326,1223,"2023-01-03",142,67,5
107999,1005,1150,1223,"2023-01-12",151,56,3
108000,1006,1091,1223,"2023-02-05",197,89,3
108001,1016,1405,1223,"2023-02-14",250,145,3
108002,1003,1226,1223,"2023-04-29",133,70,5
108003,1012,1357,1223,"2023-05-01",142,139,4
108004,1015,1112,1223,"2023-06-12",135,72,4
108005,1012,1176,1223,"2023-06-27",167,159,4
108006,1015,1050,1223,"2023-07-16",269,80,4
108007,1002,1428,1223,"2023-09-04",102,94,4
108008,1016,1155,1223,"2023-09-25",187,68,5
108009,1022,1306,1223,"2023-10-17",148,81,5
108010,1013,1233,1223,"2023-11-07",135,152,4
108011,1006,1107,1223,"2023-12-04",115,53,4
108012,1023,1157,1223,"2024-02-01",88,81,5
108013,1013,1202,1223,"2024-02-11",163,119,4
108014,1008,1227,1223,"2024-02-29",185,144,1
108015,1017,1351,1223,"2024-03-17",241,53,1
108016,1019,1441,1223,"2024-04-15",129,78,5
108017,1018,1377,1223,"2024-04-16",235,139,5
108018,1018,1306,1223,"2024-05-18",198,59,5
108019,1022,1277,1223,"2024-05-30",231,150,5
108020,1002,1421,1223,"2024-06-04",170,96,5
108021,1022,1071,1223,"2024-07-10",233,64,2
108022,1014,1034,1223,"2024-08-09",174,90,3
108023,1022,1115,1223,"2024-08-22",131,62,5
108024,1007,1059,1223,"2024-09-27",192,68,5
108025,1004,1163,1223,"2024-09-28",110,62,4
108026,1009,1247,1223,"2024-10-09",174,64,4
108027,1006,1386,1223,"2024-11-04",174,105,5
108028,1001,1381,1223,"2024-11-08",244,55,4
108029,1015,1426,1223,"2024-12-20",283,134,4
108030,1012,1323,1224,"2023-01-21",230,128,3
108031,1001,1310,1224,"2023-02-11",172,107,5
108032,1017,1394,1224,"2023-04-01",247,94,3
108033,1004,1007,1224,"2023-04-04",125,103,4
108034,1006,1465,1224,"2023-05-16",147,78,5
108035,1021,1133,1224,"2023-05-17",173,107,3
108036,1023,1423,1224,"2023-06-08",112,66,4
108037,1017,1149,1224,"2023-06-10",223,99,4
108038,1018,1379,1224,"2023-07-03",221,150,2
108039,1006,1482,1224,"2023-08-25",89,97,4
108040,1012,1417,1224,"2023-09-04",265,88,5
108041,1019,1329,1224,"2023-10-18",143,74,2
108042,1012,1176,1224,"2023-11-13",218,174,4
108043,1006,1093,1224,"2023-12-12",161,111,3
108044,1008,1112,1224,"2024-01-28",181,113,5
108045,1002,1164,1224,"2024-02-19",181,87,5
108046,1005,1278,1224,"2024-02-27",236,131,3
108047,1015,1050,1224,"2024-03-28",221,174,4
108048,1023,1438,1224,"2024-05-20",161,92,4
108049,1005,1059,1224,"2024-07-15",138,112,5
108050,1024,1360,1224,"2024-08-29",144,104,4
108051,1017,1408,1224,"2024-09-19",211,98,4
108052,1007,1218,1224,"2024-11-28",213,93,3
108053,1022,1119,1224,"2024-12-01",203,63,5
108054,1009,1351,1224,"2024-12-13",230,91,5
108055,1001,1149,1224,"2024-12-16",189,77,4
108056,1011,1079,1224,"2024-12-20",190,64,4
108057,1006,1254,1225,"2023-01-01",136,66,4
108058,1007,1127,1225,"2023-02-06",150,144,5
108059,1003,1445,1225,"2023-02-11",114,85,5
108060,1003,1296,1225,"2023-02-14",183,71,5
108061,1007,1095,1225,"2023-02-21",205,119,5
108062,1001,1121,1225,"2023-03-19",175,100,5
108063,1013,1477,1225,"2023-05-03",106,162,4
108064,1011,1365,1225,"2023-08-05",152,72,3
108065,1015,1398,1225,"2023-08-17",136,91,1
108066,1024,1054,1225,"2023-09-14",278,166,4
108067,1024,1368,1225,"2023-10-22",251,161,5
108068,1022,1278,1225,"2023-11-07",230,95,5
108069,1020,1138,1225,"2023-11-22",169,175,4
108070,1017,1059,1225,"2023-11-25",193,77,4
108071,1015,1417,1225,"2023-12-21",143,81,5
108072,1016,1418,1225,"2023-12-24",205,114,5
108073,1021,1193,1225,"2024-02-01",101,114,3
108074,1006,1467,1225,"2024-03-27",179,95,2
108075,1004,1386,1225,"2024-04-30",137,72,1
108076,1020,1038,1225,"2024-06-19",152,64,4
108077,1008,1480,1225,"2024-07-13",138,180,4
108078,1019,1079,1225,"2024-07-18",108,66,5
108079,1005,1149,1225,"2024-11-16",127,100,4
108080,1023,1393,1225,"2024-12-04",167,96,5
108081,1019,1462,1225,"2024-12-30",104,89,1
108082,1007,1374,1226,"2023-01-29",213,83,4
108083,1017,1158,1226,"2023-02-10",170,112,4
108084,1018,1279,1226,"2023-02-15",237,54,4
108085,1004,1120,1226,"2023-02-19",110,102,3
108086,1020,1197,1226,"2023-03-19",201,145,5
108087,1015,1234,1226,"2023-04-04",102,97,5
108088,1013,1047,1226,"2023-04-10",249,135,5
108089,1002,1370,1226,"2023-04-16",173,75,4
108090,1017,1356,1226,"2023-06-05",138,147,5
108091,1020,1054,1226,"2023-07-05",146,104,4
108092,1012,1209,1226,"2023-08-28",248,69,5
108093,1008,1176,1226,"2023-08-30",133,172,3
108094,1024,1287,1226,"2023-09-04",163,129,5
108095,1021,1393,1226,"2023-10-03",198,94,5
108096,1004,1362,1226,"2023-10-26",100,65,5
108097,1012,1480,1226,"2023-10-31",160,115,5
108098,1021,1120,1226,"2023-11-11",110,81,4
108099,1016,1139,1226,"2023-11-28",240,115,4
108100,1003,1365,1226,"2023-12-17",163,65,3
108101,1022,1155,1226,"2024-01-06",217,132,4
108102,1008,1359,1226,"2024-03-21",206,102,4
108103,1020,1090,1226,"2024-03-22",224,106,4
108104,1007,1311,1226,"2024-04-01",124,85,4
108105,1012,1477,1226,"2024-04-21",109,90,3
108106,1022,1096,1226,"2024-05-11",187,68,4
108107,1009,1278,1226,"2024-05-29",235,72,4
108108,1002,1120,1226,"2024-06-08",167,97,2
108109,1019,1179,1226,"2024-07-11",123,65,5
108110,1016,1119,1226,"2024-07-18",183,143,3
108111,1011,1253,1226,"2024-07-23",183,78,3
108112,1017,1123,1226,"2024-08-02",199,53,4
108113,1009,1119,1226,"2024-08-03",208,128,5
108114,1024,1413,1226,"2024-08-07",228,63,4
108115,1001,1111,1226,"2024-08-13",187,52,4
108116,1001,1159,1226,"2024-09-25",232,68,2
108117,1015,1137,1226,"2024-11-16",147,121,5
108118,1024,1360,1226,"2024-11-25",159,162,5
108119,1009,1095,1227,"2023-02-08",228,50,4
108120,1012,1302,1227,"2023-03-07",251,160,4
108121,1021,1335,1227,"2023-03-20",134,45,2
108122,1020,1212,1227,"2023-03-24",138,142,5
108123,1003,1327,1227,"2023-04-13",98,81,4
108124,1019,1064,1227,"2023-05-13",174,60,4
108125,1012,1088,1227,"2023-05-17",249,150,5
108126,1008,1220,1227,"2023-07-01",193,170,5
108127,1013,1287,1227,"2023-07-10",248,148,5
108128,1002,1061,1227,"2023-09-09",128,103,3
108129,1014,1458,1227,"2023-09-25",136,71,4
108130,1015,1369,1227,"2023-09-27",205,134,4
108131,1017,1118,1227,"2023-10-14",170,98,5
108132,1023,1416,1227,"2023-11-03",181,89,5
108133,1020,1413,1227,"2023-12-07",101,154,5
108134,1024,1202,1227,"2024-03-13",255,73,3
108135,1008,1211,1227,"2024-03-28",130,123,5
108136,1022,1139,1227,"2024-04-29",157,73,4
108137,1017,1119,1227,"2024-06-06",147,141,3
108138,1015,1211,1227,"2024-07-05",231,71,4
108139,1006,1266,1227,"2024-08-29",136,71,5
108140,1007,1311,1227,"2024-09-20",165,125,1
108141,1019,1179,1227,"2024-10-10",91,76,3
108142,1022,1278,1227,"2024-10-11",145,53,4
108143,1020,1214,1227,"2024-10-17",122,87,5
108144,1015,1234,1227,"2024-11-29",157,68,4
108145,1021,1421,1227,"2024-12-20",88,93,4
108146,1005,1139,1227,"2024-12-29",234,130,5
108147,1001,1218,1227,"2024-12-30",182,131,4
108148,1013,1417,1228,"2023-01-25",125,156,4
108149,1018,1127,1228,"2023-02-04",214,87,4
108150,1012,1307,1228,"2023-03-09",182,91,3
108151,1006,1228,1228,"2023-04-03",107,111,1
108152,1009,1356,1228,"2023-04-12",239,138,5
108153,1005,1113,1228,"2023-04-19",229,51,4
108154,1010,1030,1228,"2023-05-14",243,146,4
108155,1024,1050,1228,"2023-07-26",132,123,3
108156,1016,1280,1228,"2023-08-14",215,80,3
108157,1005,1258,1228,"2023-09-12",197,50,5
108158,1021,1290,1228,"2023-09-13",97,99,4
108159,1004,1192,1228,"2023-11-11",91,115,4
108160,1003,1435,1228,"2023-11-17",103,80,5
108161,1016,1453,1228,"2023-11-21",235,90,3
108162,1019,1203,1228,"2023-12-20",178,68,5
108163,1024,1480,1228,"2024-01-24",129,137,3
108164,1021,1254,1228,"2024-02-01",111,60,5
108165,1004,1003,1228,"2024-02-25",113,95,3
108166,1008,1237,1228,"2024-03-05",280,89,5
108167,1024,1401,1228,"2024-03-19",219,76,3
108168,1007,1278,1228,"2024-03-21",208,106,4
108169,1011,1034,1228,"2024-03-22",123,64,4
108170,1004,1291,1228,"2024-04-07",105,97,4
108171,1002,1326,1228,"2024-05-18",162,86,4
108172,1022,1124,1228,"2024-06-04",158,129,5
108173,1010,1149,1228,"2024-06-12",199,75,2
108174,1023,1087,1228,"2024-07-14",191,104,3
108175,1023,1164,1228,"2024-08-26",145,91,5
108176,1020,1413,1228,"2024-09-18",247,78,5
108177,1018,1282,1228,"2024-11-01",170,103,5
108178,1015,1400,1228,"2024-11-02",129,163,4
108179,1006,1256,1228,"2024-11-08",156,87,4
108180,1012,1322,1228,"2024-11-26",112,114,5
108181,1021,1424,1228,"2024-12-29",96,78,4
108182,1020,1097,1229,"2023-03-07",118,105,4
108183,1023,1332,1229,"2023-04-09",187,94,4
108184,1012,1357,1229,"2023-04-30",226,93,4
108185,1006,1361,1229,"2023-06-06",100,107,5
108186,1010,1030,1229,"2023-06-13",171,97,5
108187,1001,1159,1229,"2023-08-01",132,107,3
108188,1001,1406,1229,"2023-08-28",245,91,4
108189,1010,1278,1229,"2023-08-29",210,148,3
108190,1012,1307,1229,"2023-09-05",105,122,4
108191,1005,1218,1229,"2023-09-12",146,96,3
108192,1005,1373,1229,"2023-12-23",136,113,4
108193,1003,1067,1229,"2023-12-29",96,78,5
108194,1001,1373,1229,"2024-02-03",173,129,4
108195,1023,1266,1229,"2024-03-10",85,53,3
108196,1014,1355,1229,"2024-03-11",122,88,5
108197,1013,1368,1229,"2024-03-28",114,150,5
108198,1013,1176,1229,"2024-04-19",223,124,4
108199,1002,1467,1229,"2024-04-21",124,106,3
108200,1013,1233,1229,"2024-05-01",239,96,5
108201,1011,1126,1229,"2024-06-18",195,90,5
108202,1020,1237,1229,"2024-06-24",187,68,4
108203,1003,1207,1229,"2024-07-19",161,66,3
108204,1008,1234,1229,"2024-07-26",122,86,5
108205,1006,1386,1229,"2024-08-25",164,77,5
108206,1003,1034,1229,"2024-12-04",115,71,4
108207,1009,1356,1230,"2023-02-01",168,122,4
108208,1021,1332,1230,"2023-03-05",139,111,4
108209,1002,1007,1230,"2023-03-22",149,52,4
108210,1009,1451,1230,"2023-03-28",181,101,2
108211,1020,1480,1230,"2023-04-06",272,77,3
108212,1019,1189,1230,"2023-04-30",147,79,3
108213,1002,1332,1230,"2023-05-03",134,84,4
108214,1004,1423,1230,"2023-05-30",163,69,5
108215,1010,1375,1230,"2023-06-03",220,81,5
108216,1012,1036,1230,"2023-06-26",269,80,5
108217,1010,1122,1230,"2023-08-02",134,78,5
108218,1016,1159,1230,"2023-10-31",202,51,4
108219,1007,1278,1230,"2023-12-24",213,148,5
108220,1016,1444,1230,"2024-01-05",207,80,4
108221,1020,1432,1230,"2024-01-10",223,88,4
108222,1002,1300,1230,"2024-02-21",184,72,2
108223,1003,1034,1230,"2024-03-05",199,65,5
