id,cityid,observedat,tempdaymin,tempdaymax,tempdayavg,precipmm,pressure,windspeed,windgusts
16365,1009,"2024-05-31",15.8,21.2,18.6,6.2,1006.4,2.6,7.2
16366,1009,"2024-06-01",15.8,21.4,18.3,0.9,1010.5,3.4,8.8
16367,1009,"2024-06-02",14.2,22.9,18.6,0.1,1014.5,3.4,8.8
16368,1009,"2024-06-03",16.3,21.6,18.5,12.9,1013.4,2.1,6.2
16369,1009,"2024-06-04",15.4,20.9,17.9,8.9,1011.5,3.3,8.2
16370,1009,"2024-06-05",14.0,24.8,19.7,0.6,1014.1,2.5,6.7
16371,1009,"2024-06-06",14.7,27.5,21.5,0.0,1016.6,1.8,5.1
16372,1009,"2024-06-07",18.0,27.2,22.6,0.1,1016.3,2.5,7.7
16373,1009,"2024-06-08",17.0,27.9,22.9,0.3,1013.9,2.0,5.7
16374,1009,"2024-06-09",19.2,26.1,22.7,8.2,1008.3,3.2,8.2
16375,1009,"2024-06-10",18.8,23.2,20.7,19.9,1004.9,3.1,7.2
16376,1009,"2024-06-11",16.9,21.6,18.9,0.9,1009.3,4.5,8.8
16377,1009,"2024-06-12",15.8,19.8,17.9,1.3,1014.4,2.7,6.7
16378,1009,"2024-06-13",14.0,19.2,16.8,0.0,1015.3,3.3,8.2
16379,1009,"2024-06-14",12.7,22.8,18.0,0.0,1015.9,2.1,5.7
16380,1009,"2024-06-15",12.2,26.1,19.6,0.0,1012.8,2.7,7.7
16381,1009,"2024-06-16",17.2,24.2,20.6,1.6,1010.6,3.4,9.2
16382,1009,"2024-06-17",15.0,27.8,22.0,0.0,1015.1,2.0,4.6
16383,1009,"2024-06-18",16.7,30.8,24.1,0.0,1017.0,2.2,5.7
16384,1009,"2024-06-19",18.3,32.8,25.8,0.0,1014.1,3.2,8.8
16385,1009,"2024-06-20",21.4,30.9,26.3,0.0,1017.5,2.3,5.7
16386,1009,"2024-06-21",19.9,32.5,26.0,0.0,1016.2,3.0,6.7
16387,1009,"2024-06-22",22.5,27.3,24.6,0.7,1010.6,3.6,8.8
16388,1009,"2024-06-23",19.2,27.2,23.3,1.2,1011.6,2.6,5.7
16389,1009,"2024-06-24",18.2,28.8,23.7,0.0,1014.9,2.5,5.7
16390,1009,"2024-06-25",17.5,28.5,23.3,0.0,1015.6,3.4,7.7
16391,1009,"2024-06-26",19.7,26.1,22.7,4.8,1013.6,3.5,8.2
16392,1009,"2024-06-27",19.7,25.3,22.5,2.9,1011.2,2.9,7.2
16393,1009,"2024-06-28",18.6,29.7,24.5,0.3,1014.2,1.9,5.1
16394,1009,"2024-06-29",20.3,32.4,26.6,0.1,1016.4,1.6,4.6
16395,1009,"2024-06-30",20.7,32.6,26.9,0.0,1011.3,3.8,9.2
16396,1009,"2024-07-01",21.5,26.8,24.2,0.7,1009.9,5.0,10.3
16397,1009,"2024-07-02",18.9,22.5,20.8,0.2,1008.2,6.1,11.8
16398,1009,"2024-07-03",15.5,23.8,20.3,0.0,1007.6,3.0,7.2
16399,1009,"2024-07-04",15.1,24.2,20.1,0.2,1009.3,3.5,8.8
16400,1009,"2024-07-05",16.6,26.9,22.1,0.0,1014.6,3.7,9.2
16401,1009,"2024-07-06",16.8,30.3,23.7,0.0,1013.1,3.8,9.8
16402,1009,"2024-07-07",18.7,30.5,25.0,0.0,1012.1,2.6,7.2
16403,1009,"2024-07-08",21.2,29.6,25.3,2.9,1015.2,2.5,6.2
16404,1009,"2024-07-09",20.2,34.0,27.2,0.0,1017.0,2.4,6.2
16405,1009,"2024-07-10",22.1,34.1,28.4,0.0,1015.8,2.8,6.7
16406,1009,"2024-07-11",22.7,34.5,28.7,1.3,1014.6,2.4,6.2
16407,1009,"2024-07-12",23.3,34.7,29.1,0.0,1011.3,3.1,8.2
16408,1009,"2024-07-13",22.1,33.0,28.1,0.0,1009.3,2.7,6.2
16409,1009,"2024-07-14",22.9,31.5,27.1,0.8,1011.1,2.4,6.7
16410,1009,"2024-07-15",22.5,34.7,28.8,0.0,1012.4,2.0,5.7
16411,1009,"2024-07-16",23.7,32.6,27.8,2.5,1011.8,2.4,5.1
16412,1009,"2024-07-17",23.6,32.1,27.6,0.4,1014.8,2.7,7.2
16413,1009,"2024-07-18",22.2,32.9,27.5,2.6,1017.9,2.5,5.7
16414,1009,"2024-07-19",21.6,32.4,27.2,0.0,1017.2,2.6,5.7
16415,1009,"2024-07-20",21.5,26.0,23.6,2.2,1012.4,2.9,6.7
16416,1009,"2024-07-21",20.5,30.4,24.9,0.7,1008.7,2.4,6.2
16417,1009,"2024-07-22",19.8,32.2,26.1,0.0,1010.8,2.3,6.2
16418,1009,"2024-07-23",22.2,28.6,25.7,15.5,1013.8,2.9,7.2
16419,1009,"2024-07-24",20.3,27.3,24.0,0.0,1013.0,4.3,10.8
16420,1009,"2024-07-25",18.2,26.8,22.4,0.0,1012.3,4.6,9.8
16421,1009,"2024-07-26",15.4,28.9,22.5,0.0,1013.4,1.9,5.7
16422,1009,"2024-07-27",16.8,32.1,24.7,0.0,1016.2,2.6,7.2
16423,1009,"2024-07-28",18.8,31.2,25.4,0.7,1017.7,3.4,9.2
16424,1009,"2024-07-29",17.4,27.7,23.0,0.0,1020.9,4.0,9.8
16425,1009,"2024-07-30",15.1,28.3,22.1,0.0,1018.8,1.9,5.7
16426,1009,"2024-07-31",15.6,31.2,23.6,0.0,1015.5,1.7,5.7
16427,1009,"2024-08-01",17.6,29.8,24.5,0.0,1011.5,2.1,6.2
16428,1009,"2024-08-02",19.7,28.6,23.9,7.4,1008.1,2.7,8.2
16429,1009,"2024-08-03",19.0,24.8,21.6,0.0,1008.5,6.2,11.8
16430,1009,"2024-08-04",14.3,26.8,21.2,0.0,1012.1,2.3,7.2
16431,1009,"2024-08-05",18.1,24.4,21.3,0.2,1012.4,4.5,9.2
16432,1009,"2024-08-06",16.3,27.2,21.6,0.0,1013.4,2.8,7.2
16433,1009,"2024-08-07",15.2,28.9,22.3,0.0,1013.9,2.1,5.1
16434,1009,"2024-08-08",18.3,28.0,23.1,0.4,1013.8,2.5,6.2
16435,1009,"2024-08-09",19.6,28.4,23.8,0.0,1015.6,4.5,9.2
16436,1009,"2024-08-10",18.0,30.9,25.0,0.0,1018.9,2.5,7.7
16437,1009,"2024-08-11",19.7,33.1,26.8,0.0,1018.8,2.4,6.7
16438,1009,"2024-08-12",20.3,33.7,26.8,0.0,1015.2,2.2,5.7
16439,1009,"2024-08-13",21.1,34.6,27.8,0.0,1011.4,2.5,5.7
16440,1009,"2024-08-14",21.3,34.6,28.0,0.0,1012.5,3.2,7.2
16441,1009,"2024-08-15",22.2,34.3,28.2,0.2,1014.5,2.3,5.7
16442,1009,"2024-08-16",21.5,33.9,28.2,0.0,1014.8,2.1,6.7
16443,1009,"2024-08-17",21.4,32.2,26.7,0.2,1012.4,2.2,5.1
16444,1009,"2024-08-18",21.1,31.3,26.0,0.0,1008.3,3.0,8.2
16445,1009,"2024-08-19",21.7,31.1,26.2,0.0,1008.5,2.5,5.7
16446,1009,"2024-08-20",21.9,30.9,26.2,4.0,1010.7,2.5,5.7
16447,1009,"2024-08-21",20.5,27.0,24.0,0.0,1010.8,3.9,10.3
16448,1009,"2024-08-22",18.4,26.1,22.5,0.0,1014.9,2.9,7.7
16449,1009,"2024-08-23",16.4,30.7,23.2,0.0,1015.3,2.2,5.7
16450,1009,"2024-08-24",17.3,33.2,25.3,0.0,1016.5,2.3,6.2
16451,1009,"2024-08-25",19.6,34.4,26.8,0.0,1014.4,2.2,5.7
16452,1009,"2024-08-26",22.3,32.4,27.0,0.0,1014.8,2.6,6.7
16453,1009,"2024-08-27",22.0,30.8,26.0,0.0,1016.7,3.1,6.2
16454,1009,"2024-08-28",20.8,32.0,26.4,0.0,1017.1,2.5,5.7
16455,1009,"2024-08-29",20.4,32.7,26.3,0.0,1015.8,2.5,5.7
16456,1009,"2024-08-30",20.8,30.4,25.2,0.0,1015.6,2.9,6.2
16457,1009,"2024-08-31",19.7,28.8,23.9,0.0,1016.9,3.5,7.2
16458,1009,"2024-09-01",18.4,27.1,22.3,0.0,1018.0,4.1,6.7
16459,1009,"2024-09-02",16.8,25.3,21.0,0.0,1018.8,4.4,7.7
16460,1009,"2024-09-03",16.6,25.8,21.0,0.0,1019.3,3.6,6.7
16461,1009,"2024-09-04",19.1,32.3,25.5,0.0,1015.1,2.9,7.2
16462,1009,"2024-09-05",18.8,30.0,24.2,0.0,1014.0,4.0,8.8
16463,1009,"2024-09-06",18.1,28.3,22.9,1.8,1013.7,3.5,8.2
16464,1009,"2024-09-07",18.2,29.0,23.6,0.0,1016.7,3.1,7.7
16465,1009,"2024-09-08",18.4,30.2,24.2,0.0,1014.2,3.8,9.2
16466,1009,"2024-09-09",16.6,22.1,19.1,11.6,1007.3,3.2,7.2
16467,1009,"2024-09-10",15.8,22.0,18.5,1.8,1007.4,4.4,9.2
16468,1009,"2024-09-11",15.4,23.5,19.3,0.0,1009.0,2.8,7.2
16469,1009,"2024-09-12",12.7,21.6,16.9,0.0,1008.2,2.6,7.2
16470,1009,"2024-09-13",10.9,15.3,13.7,15.1,1004.3,3.8,8.2
16471,1009,"2024-09-14",9.7,13.6,11.7,13.0,1006.8,3.1,7.2
16472,1009,"2024-09-15",10.6,12.6,11.8,22.5,1007.4,3.5,7.7
16473,1009,"2024-09-16",11.3,15.1,12.7,5.9,1010.3,3.6,7.7
16474,1009,"2024-09-17",9.7,18.6,14.2,0.2,1020.0,2.0,5.1
16475,1009,"2024-09-18",13.1,23.3,17.8,3.1,1021.9,2.8,7.7
16476,1009,"2024-09-19",12.6,22.3,17.5,0.0,1020.9,3.9,8.8
16477,1009,"2024-09-20",13.0,21.8,16.9,0.0,1023.4,3.3,7.2
16478,1009,"2024-09-21",9.5,22.4,15.7,0.0,1024.4,2.2,6.2
16479,1009,"2024-09-22",7.8,23.5,15.5,0.0,1020.7,1.8,4.6
16480,1009,"2024-09-23",8.9,23.0,15.6,0.0,1015.3,2.5,6.7
16481,1009,"2024-09-24",11.2,20.3,15.7,3.0,1012.0,2.3,6.2
16482,1009,"2024-09-25",12.8,20.0,16.1,1.3,1014.1,2.0,6.2
16483,1009,"2024-09-26",12.8,23.9,18.6,0.0,1009.9,4.6,12.4
16484,1009,"2024-09-27",17.8,22.8,19.8,0.0,1008.2,3.0,6.7
16485,1009,"2024-09-28",13.4,19.0,16.3,8.3,1012.1,3.9,7.7
16486,1009,"2024-09-29",9.7,14.8,12.7,2.6,1021.8,5.3,10.3
16487,1009,"2024-09-30",6.4,16.7,11.4,0.0,1023.2,2.1,6.2
16488,1009,"2024-10-01",4.2,16.2,10.4,0.0,1018.4,1.9,6.7
16489,1009,"2024-10-02",7.8,11.0,9.6,12.9,1011.8,3.1,8.2
16490,1009,"2024-10-03",9.7,13.1,11.4,16.3,1010.6,2.0,5.1
16491,1009,"2024-10-04",11.1,13.0,12.2,15.8,1008.2,3.0,7.7
16492,1009,"2024-10-05",10.8,14.7,12.6,0.0,1013.3,2.6,6.7
16493,1009,"2024-10-06",10.2,14.1,12.0,0.4,1012.6,2.4,6.7
16494,1009,"2024-10-07",7.3,17.3,12.0,0.0,1014.2,2.1,6.2
16495,1009,"2024-10-08",10.0,22.0,15.4,0.0,1012.7,3.3,9.2
16496,1009,"2024-10-09",13.5,19.3,16.0,4.4,1006.0,2.6,7.7
16497,1009,"2024-10-10",12.8,22.2,17.1,0.6,1001.4,4.4,10.8
16498,1009,"2024-10-11",12.0,18.1,15.0,0.0,1010.2,5.3,10.3
16499,1009,"2024-10-12",8.8,15.2,12.0,0.0,1020.2,1.8,5.1
16500,1009,"2024-10-13",7.0,14.8,11.2,0.1,1017.2,3.0,8.8
16501,1009,"2024-10-14",9.1,15.6,12.2,0.0,1020.7,3.3,9.2
16502,1009,"2024-10-15",7.2,15.5,11.6,0.7,1021.6,2.5,8.2
16503,1009,"2024-10-16",4.7,14.1,8.8,0.0,1028.8,2.6,6.7
16504,1009,"2024-10-17",4.9,13.0,8.6,0.0,1028.3,3.5,7.7
16505,1009,"2024-10-18",5.1,14.6,9.4,0.0,1025.3,3.2,8.2
16506,1009,"2024-10-19",4.2,14.8,8.9,0.0,1025.2,2.4,6.2
16507,1009,"2024-10-20",2.7,15.1,8.3,0.0,1030.3,2.1,5.1
16508,1009,"2024-10-21",2.4,14.9,8.0,0.0,1032.6,2.1,5.1
16509,1009,"2024-10-22",3.2,15.9,9.0,0.0,1030.6,2.1,5.1
16510,1009,"2024-10-23",7.0,17.0,11.7,0.0,1032.4,1.9,5.1
16511,1009,"2024-10-24",8.8,16.8,12.0,0.0,1032.8,2.1,5.7
16512,1009,"2024-10-25",7.4,16.2,11.3,0.0,1028.4,2.2,6.2
16513,1009,"2024-10-26",8.4,15.1,11.4,0.0,1025.2,2.6,6.2
16514,1009,"2024-10-27",9.5,19.3,13.7,0.0,1022.6,2.2,5.7
16515,1009,"2024-10-28",10.3,17.8,13.7,0.0,1025.8,1.7,5.7
16516,1009,"2024-10-29",8.5,18.6,12.9,0.0,1026.7,1.8,6.2
16517,1009,"2024-10-30",9.4,17.9,13.1,0.0,1025.7,1.9,6.2
16518,1009,"2024-10-31",9.7,16.6,12.4,0.0,1026.4,2.3,7.7
16519,1009,"2024-11-01",8.5,16.4,11.7,0.0,1024.5,1.6,7.2
16520,1009,"2024-11-02",5.6,13.8,9.7,0.0,1024.8,3.4,8.2
16521,1009,"2024-11-03",2.6,9.7,6.2,0.0,1032.3,0.7,5.1
16522,1009,"2024-11-04",1.2,10.3,5.0,0.0,1029.7,1.1,5.1
16523,1009,"2024-11-05",0.4,8.7,3.9,0.0,1032.1,0.9,4.6
16524,1009,"2024-11-06",-1.2,7.8,2.6,0.0,1033.4,1.0,4.6
16525,1009,"2024-11-07",-0.9,9.1,3.3,0.0,1035.1,1.1,5.1
16526,1009,"2024-11-08",-0.3,10.0,3.6,0.0,1033.3,1.2,5.7
16527,1009,"2024-11-09",-1.3,10.2,3.4,0.0,1030.3,0.6,4.1
16528,1009,"2024-11-10",-1.6,4.6,1.2,0.0,1029.4,0.7,4.1
16529,1009,"2024-11-11",0.2,2.3,1.2,0.0,1030.8,0.9,4.1
16530,1009,"2024-11-12",0.8,1.6,1.2,0.0,1030.4,0.5,3.6
16531,1009,"2024-11-13",1.4,3.1,2.0,0.0,1030.0,0.9,5.1
16532,1009,"2024-11-14",0.9,4.0,2.3,0.0,1027.1,0.9,4.6
16533,1009,"2024-11-15",1.3,8.2,4.6,0.0,1024.6,1.6,6.2
16534,1009,"2024-11-16",0.2,4.7,1.6,0.0,1025.8,0.7,4.6
16535,1009,"2024-11-17",-1.0,1.8,0.2,0.0,1017.1,1.1,4.6
16536,1009,"2024-11-18",0.7,5.2,3.6,0.2,1014.7,2.3,6.7
16537,1009,"2024-11-19",2.4,5.7,4.4,1.1,1011.0,1.4,5.7
16538,1009,"2024-11-20",2.7,9.0,5.8,7.1,997.4,5.0,10.8
16539,1009,"2024-11-21",1.2,4.4,2.7,0.1,1004.2,4.6,10.8
16540,1009,"2024-11-22",0.0,2.0,1.2,12.5,1000.0,4.6,9.8
16541,1009,"2024-11-23",-1.2,3.1,1.1,0.5,1022.3,4.2,9.8
16542,1009,"2024-11-24",-2.6,1.8,0.0,0.0,1029.9,1.3,5.7
16543,1009,"2024-11-25",-0.8,4.5,2.1,0.0,1027.0,2.8,7.2
16544,1009,"2024-11-26",1.3,5.3,3.3,0.0,1021.1,2.5,6.7
16545,1009,"2024-11-27",2.8,5.7,4.2,0.0,1026.2,0.9,5.7
16546,1009,"2024-11-28",2.9,5.1,3.9,1.2,1023.2,1.9,7.2
16547,1009,"2024-11-29",2.3,7.1,5.1,0.6,1024.6,4.5,10.3
16548,1009,"2024-11-30",0.8,7.4,3.8,0.0,1031.9,1.6,7.7
16549,1009,"2024-12-01",0.3,7.1,2.8,0.0,1030.1,0.4,4.1
16550,1009,"2024-12-02",-0.9,2.2,0.4,0.0,1026.4,0.6,4.1
16551,1009,"2024-12-03",-0.6,2.8,1.2,0.0,1021.5,0.7,4.6
16552,1009,"2024-12-04",1.6,4.3,2.8,0.1,1023.3,0.6,3.6
16553,1009,"2024-12-05",0.2,3.7,2.4,0.0,1026.8,0.7,4.1
16554,1009,"2024-12-06",-0.2,0.9,0.4,4.2,1018.0,1.1,5.7
16555,1009,"2024-12-07",0.9,3.7,2.3,0.1,1013.9,1.1,6.2
16556,1009,"2024-12-08",1.1,4.0,2.5,0.0,1010.2,2.7,7.7
16557,1009,"2024-12-09",0.6,3.6,2.4,0.2,1013.8,0.9,5.1
16558,1009,"2024-12-10",2.3,4.2,3.0,0.0,1022.9,0.2,5.1
16559,1009,"2024-12-11",1.0,4.6,2.6,0.0,1029.1,0.0,5.7
16560,1009,"2024-12-12",0.4,3.3,1.6,0.0,1033.6,0.3,5.1
16561,1009,"2024-12-13",-1.3,1.0,0.3,0.0,1034.4,1.6,6.2
16562,1009,"2024-12-14",-1.5,1.1,-0.6,1.5,1024.1,2.2,6.2
16563,1009,"2024-12-15",1.1,4.7,3.5,0.0,1022.7,6.2,10.8
16564,1009,"2024-12-16",4.2,9.3,7.6,0.0,1028.9,6.5,12.4
16565,1009,"2024-12-17",4.7,9.3,7.9,0.0,1028.0,5.0,9.8
16566,1009,"2024-12-18",1.5,7.3,4.5,0.0,1025.4,0.8,5.7
16567,1009,"2024-12-19",0.6,5.0,3.2,0.0,1013.6,1.5,5.7
16568,1009,"2024-12-20",3.0,6.8,5.4,3.9,1009.8,5.1,10.8
16569,1009,"2024-12-21",0.3,4.7,2.9,0.0,1020.8,3.9,9.2
16570,1009,"2024-12-22",-0.9,2.5,0.7,2.9,1011.1,1.6,5.7
16571,1009,"2024-12-23",0.0,2.1,1.2,2.3,1005.7,1.8,7.2
16572,1009,"2024-12-24",1.9,4.5,3.2,0.2,1015.0,5.0,9.8
16573,1009,"2024-12-25",-0.7,5.5,3.0,0.0,1031.3,3.4,7.7
16574,1009,"2024-12-26",-2.2,4.4,0.5,0.0,1036.3,1.1,5.7
16575,1009,"2024-12-27",-3.0,4.5,0.2,0.0,1034.0,0.9,4.6
16576,1009,"2024-12-28",-2.8,3.6,-0.1,0.0,1030.6,0.3,3.6
16577,1009,"2024-12-29",-3.3,-0.2,-1.8,0.0,1030.2,0.2,3.6
16578,1009,"2024-12-30",-3.8,-2.1,-2.9,0.0,1032.3,0.4,3.6
16579,1009,"2024-12-31",-3.7,-2.5,-3.0,0.0,1034.5,0.9,4.6
16580,1010,"2023-01-01",7.4,10.7,9.2,7.1,1006.4,7.6,13.4
16581,1010,"2023-01-02",5.6,9.6,7.5,5.0,1010.6,5.1,10.3
16582,1010,"2023-01-03",1.7,7.4,4.7,0.0,1021.5,5.6,12.4
16583,1010,"2023-01-04",4.5,9.0,6.7,21.9,1006.8,7.5,12.4
16584,1010,"2023-01-05",2.8,8.4,4.6,1.5,1007.9,6.7,13.9
16585,1010,"2023-01-06",2.4,6.8,4.2,12.8,1014.2,8.0,16.5
16586,1010,"2023-01-07",4.3,7.4,6.0,4.6,1012.4,5.1,10.3
16587,1010,"2023-01-08",6.0,7.2,6.4,2.0,1002.3,5.5,10.8
16588,1010,"2023-01-09",4.3,6.3,5.4,6.2,997.8,4.5,8.2
16589,1010,"2023-01-10",3.8,6.9,5.5,0.1,1010.3,5.2,10.8
16590,1010,"2023-01-11",4.9,8.3,6.2,6.1,1004.6,7.2,14.9
16591,1010,"2023-01-12",4.4,8.2,6.3,8.4,999.1,6.9,12.4
16592,1010,"2023-01-13",6.0,8.5,6.9,5.0,995.9,7.9,13.9
16593,1010,"2023-01-14",5.6,7.0,6.2,5.1,1000.3,8.6,15.9
16594,1010,"2023-01-15",4.4,8.0,5.8,3.4,987.5,10.8,19.0
16595,1010,"2023-01-16",4.0,5.4,4.7,0.1,989.7,8.2,15.9
16596,1010,"2023-01-17",2.3,5.0,3.6,5.5,980.6,8.5,12.9
16597,1010,"2023-01-18",0.4,2.9,1.8,0.0,992.8,5.4,11.8
16598,1010,"2023-01-19",1.3,3.5,2.6,2.6,999.5,6.9,13.4
16599,1010,"2023-01-20",0.0,3.9,2.0,0.0,1014.2,2.2,7.7
16600,1010,"2023-01-21",-1.0,2.0,0.3,0.0,1032.9,4.3,9.8
16601,1010,"2023-01-22",-1.7,1.6,0.3,0.0,1037.0,6.0,9.2
16602,1010,"2023-01-23",1.4,2.6,2.0,0.0,1040.3,3.1,8.2
16603,1010,"2023-01-24",0.1,2.4,1.4,0.0,1040.1,3.0,7.2
16604,1010,"2023-01-25",0.0,0.9,0.5,0.2,1030.2,5.1,9.2
16605,1010,"2023-01-26",0.8,5.4,3.0,1.2,1022.1,4.8,10.3
16606,1010,"2023-01-27",-3.1,3.5,0.3,0.0,1029.3,3.6,10.3
16607,1010,"2023-01-28",-5.1,3.9,-0.1,0.8,1025.8,4.0,9.8
16608,1010,"2023-01-29",3.5,5.9,4.5,0.6,1015.0,6.9,13.9
16609,1010,"2023-01-30",3.0,6.0,4.9,2.7,998.8,9.0,15.4
16610,1010,"2023-01-31",0.9,6.1,3.4,3.6,1005.1,7.2,17.0
16611,1010,"2023-02-01",3.0,5.7,4.5,3.8,999.0,8.0,16.5
16612,1010,"2023-02-02",-1.1,4.7,2.1,0.1,1013.4,5.2,12.9
16613,1010,"2023-02-03",1.2,7.1,3.5,17.7,1009.9,8.4,15.9
16614,1010,"2023-02-04",-2.7,1.3,-0.9,0.0,1036.9,4.3,10.8
16615,1010,"2023-02-05",-1.5,2.0,0.6,0.1,1037.2,4.6,9.8
16616,1010,"2023-02-06",-1.2,1.9,-0.2,0.0,1040.8,2.9,6.7
16617,1010,"2023-02-07",-1.1,1.5,0.2,0.1,1040.8,3.2,6.7
16618,1010,"2023-02-08",-0.4,3.5,1.7,0.0,1038.7,4.8,10.3
16619,1010,"2023-02-09",-0.1,3.2,1.5,0.0,1027.0,7.2,11.8
16620,1010,"2023-02-10",3.0,6.9,4.9,0.8,1025.6,6.8,13.9
16621,1010,"2023-02-11",4.3,10.0,7.6,0.6,1021.9,7.8,14.9
16622,1010,"2023-02-12",1.1,10.4,6.6,0.5,1033.2,4.7,9.8
16623,1010,"2023-02-13",6.3,9.2,7.5,0.0,1034.3,5.1,9.2
16624,1010,"2023-02-14",3.0,6.3,4.5,0.0,1035.4,2.8,5.1
16625,1010,"2023-02-15",2.7,3.9,3.3,0.0,1027.0,3.3,6.7
16626,1010,"2023-02-16",1.9,5.9,4.0,0.6,1018.5,3.4,6.7
16627,1010,"2023-02-17",4.8,9.4,6.8,14.2,1003.4,9.8,25.7
16628,1010,"2023-02-18",2.3,6.9,5.3,0.3,1006.9,8.5,25.2
16629,1010,"2023-02-19",1.3,6.3,3.5,0.0,1014.7,5.5,10.8
16630,1010,"2023-02-20",3.4,8.9,6.8,5.9,1004.9,9.6,17.5
16631,1010,"2023-02-21",1.6,8.9,6.3,0.0,1009.4,6.6,17.5
16632,1010,"2023-02-22",2.5,4.7,3.6,0.0,1017.4,6.5,10.8
16633,1010,"2023-02-23",3.5,5.8,4.3,1.1,1011.3,5.5,10.8
16634,1010,"2023-02-24",1.9,6.1,3.3,5.0,996.4,5.0,11.3
16635,1010,"2023-02-25",0.3,2.2,1.0,1.0,1004.2,10.9,15.4
16636,1010,"2023-02-26",-0.1,3.8,1.5,0.0,1022.0,6.6,11.8
16637,1010,"2023-02-27",-4.0,6.4,2.1,0.0,1029.8,2.1,5.7
16638,1010,"2023-02-28",-2.0,9.0,3.1,0.0,1031.5,1.7,5.1
16639,1010,"2023-03-01",-1.6,6.8,2.2,0.0,1029.3,2.4,5.7
16640,1010,"2023-03-02",0.0,7.2,3.3,0.0,1025.8,2.1,5.1
16641,1010,"2023-03-03",0.0,6.0,2.8,0.0,1019.1,4.5,9.2
16642,1010,"2023-03-04",0.7,4.1,2.8,0.1,1014.6,5.4,11.3
16643,1010,"2023-03-05",-2.6,3.8,0.2,0.0,1008.7,3.7,10.8
16644,1010,"2023-03-06",-5.4,3.1,-0.8,0.0,1001.2,2.2,6.7
16645,1010,"2023-03-07",-1.8,3.5,1.3,5.9,985.7,10.1,21.6
16646,1010,"2023-03-08",-4.7,2.1,-1.1,0.7,996.0,3.5,16.5
16647,1010,"2023-03-09",-3.9,3.0,0.3,0.0,999.4,3.7,9.2
16648,1010,"2023-03-10",-0.7,2.7,1.2,0.0,995.2,4.6,9.2
16649,1010,"2023-03-11",-0.4,4.0,1.5,0.9,1001.2,5.6,11.8
16650,1010,"2023-03-12",-0.2,4.0,1.6,1.5,1006.3,5.6,12.9
16651,1010,"2023-03-13",2.0,11.1,7.1,11.0,989.8,9.7,17.0
16652,1010,"2023-03-14",2.5,9.1,6.2,2.6,987.8,7.2,14.9
16653,1010,"2023-03-15",0.5,6.0,2.9,1.8,1008.4,5.8,11.3
16654,1010,"2023-03-16",-1.4,4.7,3.0,0.0,1019.6,5.6,13.9
16655,1010,"2023-03-17",4.2,7.0,5.4,0.0,1012.3,7.6,14.4
16656,1010,"2023-03-18",4.2,9.2,6.5,4.9,1010.2,3.4,7.2
16657,1010,"2023-03-19",2.7,10.1,5.8,0.0,1014.6,2.6,7.2
16658,1010,"2023-03-20",2.2,7.7,6.1,1.6,1013.5,4.4,9.2
16659,1010,"2023-03-21",-0.7,7.5,3.8,4.4,1012.7,3.5,8.2
16660,1010,"2023-03-22",6.2,9.5,7.7,3.4,1004.1,5.7,10.3
16661,1010,"2023-03-23",5.2,11.7,8.3,7.5,999.7,5.8,11.8
16662,1010,"2023-03-24",6.2,11.7,8.1,4.0,996.2,8.2,15.4
16663,1010,"2023-03-25",6.0,11.0,7.6,1.5,996.3,5.5,10.3
16664,1010,"2023-03-26",1.5,7.0,4.7,0.2,1000.3,5.9,12.9
16665,1010,"2023-03-27",-1.0,4.2,0.8,0.6,1009.7,3.9,9.8
16666,1010,"2023-03-28",-2.7,5.0,1.7,0.0,1019.8,4.4,10.3
16667,1010,"2023-03-29",3.2,7.5,5.0,1.1,1014.4,4.6,9.8
16668,1010,"2023-03-30",5.2,10.5,6.8,15.7,1003.7,5.2,9.8
16669,1010,"2023-03-31",4.0,9.5,7.4,0.7,998.1,4.9,11.3
16670,1010,"2023-04-01",2.0,7.7,4.1,0.0,1007.7,6.3,11.8
16671,1010,"2023-04-02",0.7,7.5,3.5,0.0,1026.2,4.7,9.8
16672,1010,"2023-04-03",-0.7,5.0,2.3,0.0,1035.1,2.5,7.7
16673,1010,"2023-04-04",-1.0,7.2,3.8,0.0,1029.2,3.0,7.2
16674,1010,"2023-04-05",3.0,7.5,5.0,0.0,1023.3,2.2,6.2
16675,1010,"2023-04-06",1.7,7.1,4.7,0.0,1022.0,5.1,9.2
16676,1010,"2023-04-07",0.5,7.6,4.0,0.0,1024.6,4.1,8.8
16677,1010,"2023-04-08",3.5,13.7,7.1,0.0,1028.0,3.9,8.2
16678,1010,"2023-04-09",3.1,9.5,5.8,0.0,1029.3,2.5,8.2
16679,1010,"2023-04-10",3.7,10.2,6.9,0.0,1023.4,6.1,12.4
16680,1010,"2023-04-11",5.2,10.6,7.8,6.8,1006.9,4.8,13.4
16681,1010,"2023-04-12",1.0,9.1,6.2,0.2,1006.4,5.1,11.3
16682,1010,"2023-04-13",6.5,10.7,8.2,7.7,1003.4,5.8,12.4
16683,1010,"2023-04-14",4.2,9.5,7.1,1.0,1012.1,3.1,7.7
16684,1010,"2023-04-15",7.6,12.7,9.8,0.0,1014.8,5.0,9.8
16685,1010,"2023-04-16",6.7,12.2,9.1,0.0,1022.8,4.1,8.8
16686,1010,"2023-04-17",4.0,12.5,7.4,0.0,1029.3,2.6,7.2
16687,1010,"2023-04-18",4.7,13.7,8.3,0.0,1033.8,3.8,8.8
